Year,Month,STRATEGY_ID,Country,ISO3,Area,LIVE_EXP,LIVE_DEC,NEW_GROWTH,MVMT_MEMBER,MVMT_LEADER,NEW_STAFF,FT_LABORER
2010,9,COVERAGE,Cameroon,CMR,Francophon,453,81,1,0,0,0,0
2010,10,COVERAGE,Cameroon,CMR,Francophon,513,215,53,0,0,0,0
2010,11,COVERAGE,Cameroon,CMR,Francophon,0,0,0,0,0,0,0
2010,12,COVERAGE,Cameroon,CMR,Francophon,4447,1646,86,0,0,0,0
2011,1,COVERAGE,Cameroon,CMR,Francophon,0,0,0,0,0,0,0
2011,2,COVERAGE,Cameroon,CMR,Francophon,5552,1865,80,80,16,0,0
2011,3,COVERAGE,Cameroon,CMR,Francophon,277,101,25,25,0,0,0
2011,4,COVERAGE,Cameroon,CMR,Francophon,7452,1851,124,95,30,0,0
2011,5,COVERAGE,Cameroon,CMR,Francophon,7938,1701,319,0,0,0,0
2011,6,COVERAGE,Cameroon,CMR,Francophon,1820,711,0,0,0,0,0
2011,7,COVERAGE,Cameroon,CMR,Francophon,1803,257,6,0,0,0,0
2011,9,COVERAGE,Cameroon,CMR,Francophon,0,0,0,0,0,0,0
2010,1,INTERNET,Cameroon,CMR,Francophon,0,0,0,0,0,0,0
2010,2,INTERNET,Cameroon,CMR,Francophon,0,0,0,0,0,0,0
2010,3,INTERNET,Cameroon,CMR,Francophon,0,0,0,0,0,0,0
2010,4,INTERNET,Cameroon,CMR,Francophon,0,0,0,0,0,0,0
2010,5,INTERNET,Cameroon,CMR,Francophon,0,0,0,0,0,0,0
2010,6,INTERNET,Cameroon,CMR,Francophon,0,0,0,0,0,0,0
2010,7,INTERNET,Cameroon,CMR,Francophon,0,0,0,0,0,0,0
2010,8,INTERNET,Cameroon,CMR,Francophon,0,0,0,0,0,0,0
2010,9,INTERNET,Cameroon,CMR,Francophon,0,0,0,0,0,0,0
2010,10,INTERNET,Cameroon,CMR,Francophon,0,0,0,0,0,0,0
2010,11,INTERNET,Cameroon,CMR,Francophon,0,0,0,0,0,0,0
2010,12,INTERNET,Cameroon,CMR,Francophon,0,0,0,0,0,0,0
2011,1,INTERNET,Cameroon,CMR,Francophon,0,0,0,0,0,0,0
2011,2,INTERNET,Cameroon,CMR,Francophon,0,0,0,0,0,0,0
2011,3,INTERNET,Cameroon,CMR,Francophon,0,0,0,0,0,0,0
2011,4,INTERNET,Cameroon,CMR,Francophon,0,0,0,0,0,0,0
2011,5,INTERNET,Cameroon,CMR,Francophon,0,0,0,0,0,0,0
2011,6,INTERNET,Cameroon,CMR,Francophon,0,0,0,0,0,0,0
2011,7,INTERNET,Cameroon,CMR,Francophon,0,0,0,0,0,0,0
2011,9,INTERNET,Cameroon,CMR,Francophon,0,0,0,0,0,0,0
2010,1,CAMPUS,"Congo, Democratic Republic",COD,Francophon,1122,488,58,35,19,0,3
2010,2,CAMPUS,"Congo, Democratic Republic",COD,Francophon,215,95,28,27,8,0,4
2010,3,CAMPUS,"Congo, Democratic Republic",COD,Francophon,77,47,35,18,3,0,0
2010,4,CAMPUS,"Congo, Democratic Republic",COD,Francophon,112,66,29,56,3,0,0
2010,5,CAMPUS,"Congo, Democratic Republic",COD,Francophon,238,42,38,47,16,0,0
2010,6,CAMPUS,"Congo, Democratic Republic",COD,Francophon,226,96,56,20,7,0,0
2010,7,CAMPUS,"Congo, Democratic Republic",COD,Francophon,50,33,23,9,6,0,1
2010,8,CAMPUS,"Congo, Democratic Republic",COD,Francophon,228,129,36,32,15,0,2
2010,9,CAMPUS,"Congo, Democratic Republic",COD,Francophon,20,15,8,4,3,0,0
2010,10,CAMPUS,"Congo, Democratic Republic",COD,Francophon,30,21,10,4,3,0,0
2010,11,CAMPUS,"Congo, Democratic Republic",COD,Francophon,63,46,16,12,6,0,5
2010,12,CAMPUS,"Congo, Democratic Republic",COD,Francophon,8,6,3,18,3,0,0
2011,1,CAMPUS,"Congo, Democratic Republic",COD,Francophon,3581,1288,14,9,10,0,3
2011,2,CAMPUS,"Congo, Democratic Republic",COD,Francophon,4,3,0,0,0,0,0
2011,3,CAMPUS,"Congo, Democratic Republic",COD,Francophon,5,4,3,7,3,0,0
2011,4,CAMPUS,"Congo, Democratic Republic",COD,Francophon,11,11,9,8,6,1,0
2011,5,CAMPUS,"Congo, Democratic Republic",COD,Francophon,9,9,9,5,3,1,0
2011,6,CAMPUS,"Congo, Democratic Republic",COD,Francophon,13,13,13,5,3,1,0
2011,7,CAMPUS,"Congo, Democratic Republic",COD,Francophon,1,1,1,4,3,0,0
2011,8,CAMPUS,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2011,9,CAMPUS,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2011,10,CAMPUS,"Congo, Democratic Republic",COD,Francophon,1,1,0,0,0,0,0
2011,11,CAMPUS,"Congo, Democratic Republic",COD,Francophon,3,3,3,4,2,0,1
2010,1,COMMUNITY,"Congo, Democratic Republic",COD,Francophon,300,96,9,6,4,0,0
2010,2,COMMUNITY,"Congo, Democratic Republic",COD,Francophon,14,11,3,2,0,0,0
2010,3,COMMUNITY,"Congo, Democratic Republic",COD,Francophon,6,4,1,2,4,0,0
2010,4,COMMUNITY,"Congo, Democratic Republic",COD,Francophon,10,4,2,7,4,0,0
2010,5,COMMUNITY,"Congo, Democratic Republic",COD,Francophon,4,3,1,2,4,0,0
2010,6,COMMUNITY,"Congo, Democratic Republic",COD,Francophon,10,9,6,0,2,0,8
2010,7,COMMUNITY,"Congo, Democratic Republic",COD,Francophon,0,0,1,0,0,0,0
2010,8,COMMUNITY,"Congo, Democratic Republic",COD,Francophon,419,161,115,73,15,0,2
2010,9,COMMUNITY,"Congo, Democratic Republic",COD,Francophon,0,0,1,0,0,0,0
2010,10,COMMUNITY,"Congo, Democratic Republic",COD,Francophon,2,1,1,0,0,0,0
2010,11,COMMUNITY,"Congo, Democratic Republic",COD,Francophon,8,5,4,1,0,0,0
2010,12,COMMUNITY,"Congo, Democratic Republic",COD,Francophon,8,6,5,1,0,0,0
2011,1,COMMUNITY,"Congo, Democratic Republic",COD,Francophon,42,20,13,4,2,0,0
2011,2,COMMUNITY,"Congo, Democratic Republic",COD,Francophon,6,2,6,1,0,0,0
2011,3,COMMUNITY,"Congo, Democratic Republic",COD,Francophon,10,5,5,3,2,0,0
2011,4,COMMUNITY,"Congo, Democratic Republic",COD,Francophon,9,6,1,2,0,0,0
2011,5,COMMUNITY,"Congo, Democratic Republic",COD,Francophon,3,2,1,2,2,0,0
2011,6,COMMUNITY,"Congo, Democratic Republic",COD,Francophon,6,3,2,2,4,0,0
2011,7,COMMUNITY,"Congo, Democratic Republic",COD,Francophon,5,2,2,2,3,0,0
2011,8,COMMUNITY,"Congo, Democratic Republic",COD,Francophon,5,2,2,2,4,0,0
2011,9,COMMUNITY,"Congo, Democratic Republic",COD,Francophon,7,4,3,2,5,0,0
2011,10,COMMUNITY,"Congo, Democratic Republic",COD,Francophon,4,2,1,2,4,0,0
2011,11,COMMUNITY,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2010,1,COVERAGE,"Congo, Democratic Republic",COD,Francophon,1486,133,43,8,2,0,0
2010,2,COVERAGE,"Congo, Democratic Republic",COD,Francophon,432,116,53,12,2,0,2
2010,3,COVERAGE,"Congo, Democratic Republic",COD,Francophon,12580,2086,154,22,17,0,7
2010,4,COVERAGE,"Congo, Democratic Republic",COD,Francophon,704,141,11,12,8,0,0
2010,5,COVERAGE,"Congo, Democratic Republic",COD,Francophon,5004,1612,69,14,2,0,0
2010,6,COVERAGE,"Congo, Democratic Republic",COD,Francophon,7188,1326,52,2,0,0,0
2010,7,COVERAGE,"Congo, Democratic Republic",COD,Francophon,6444,1009,239,73,26,0,0
2010,8,COVERAGE,"Congo, Democratic Republic",COD,Francophon,12543,1499,124,36,8,0,6
2010,9,COVERAGE,"Congo, Democratic Republic",COD,Francophon,981,154,71,0,0,0,0
2010,10,COVERAGE,"Congo, Democratic Republic",COD,Francophon,4291,1158,33,6,2,0,0
2010,11,COVERAGE,"Congo, Democratic Republic",COD,Francophon,2088,294,3,1,0,0,0
2010,12,COVERAGE,"Congo, Democratic Republic",COD,Francophon,2518,518,11,9,3,0,0
2011,1,COVERAGE,"Congo, Democratic Republic",COD,Francophon,1260,587,69,6,0,0,0
2011,2,COVERAGE,"Congo, Democratic Republic",COD,Francophon,13,10,1,0,0,0,0
2011,3,COVERAGE,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2011,4,COVERAGE,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2011,5,COVERAGE,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2011,6,COVERAGE,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2011,7,COVERAGE,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2011,8,COVERAGE,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2011,9,COVERAGE,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2011,10,COVERAGE,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2011,11,COVERAGE,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2010,1,INTERNET,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2010,2,INTERNET,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2010,3,INTERNET,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2010,4,INTERNET,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2010,5,INTERNET,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2010,6,INTERNET,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2010,7,INTERNET,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2010,8,INTERNET,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2010,9,INTERNET,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2010,10,INTERNET,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2010,11,INTERNET,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2010,12,INTERNET,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2011,1,INTERNET,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2011,2,INTERNET,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2011,3,INTERNET,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2011,4,INTERNET,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2011,5,INTERNET,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2011,6,INTERNET,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2011,7,INTERNET,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2011,8,INTERNET,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2011,9,INTERNET,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2011,10,INTERNET,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2011,11,INTERNET,"Congo, Democratic Republic",COD,Francophon,0,0,0,0,0,0,0
2010,1,CAMPUS,Congo,COG,Francophon,27,6,3,0,0,0,0
2010,2,CAMPUS,Congo,COG,Francophon,42,16,6,0,0,0,0
2010,3,CAMPUS,Congo,COG,Francophon,14,10,6,0,0,0,0
2010,4,CAMPUS,Congo,COG,Francophon,32,14,6,0,0,0,0
2010,5,CAMPUS,Congo,COG,Francophon,20,10,8,0,0,0,0
2010,6,CAMPUS,Congo,COG,Francophon,27,21,9,0,0,0,0
2010,7,CAMPUS,Congo,COG,Francophon,88,46,17,5,0,0,0
2010,8,CAMPUS,Congo,COG,Francophon,198,90,21,0,0,0,0
2010,9,CAMPUS,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,10,CAMPUS,Congo,COG,Francophon,57,41,21,6,0,0,0
2010,11,CAMPUS,Congo,COG,Francophon,67,48,18,0,0,0,0
2010,12,CAMPUS,Congo,COG,Francophon,2,1,6,4,0,0,0
2011,1,CAMPUS,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,2,CAMPUS,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,3,CAMPUS,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,4,CAMPUS,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,5,CAMPUS,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,6,CAMPUS,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,7,CAMPUS,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,8,CAMPUS,Congo,COG,Francophon,190,90,21,0,0,0,0
2010,1,COMMUNITY,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,2,COMMUNITY,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,3,COMMUNITY,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,4,COMMUNITY,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,5,COMMUNITY,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,6,COMMUNITY,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,7,COMMUNITY,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,8,COMMUNITY,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,9,COMMUNITY,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,10,COMMUNITY,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,11,COMMUNITY,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,12,COMMUNITY,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,1,COMMUNITY,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,2,COMMUNITY,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,3,COMMUNITY,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,4,COMMUNITY,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,5,COMMUNITY,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,6,COMMUNITY,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,7,COMMUNITY,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,8,COMMUNITY,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,1,COVERAGE,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,2,COVERAGE,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,3,COVERAGE,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,4,COVERAGE,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,5,COVERAGE,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,6,COVERAGE,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,7,COVERAGE,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,8,COVERAGE,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,9,COVERAGE,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,10,COVERAGE,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,11,COVERAGE,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,12,COVERAGE,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,1,COVERAGE,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,2,COVERAGE,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,3,COVERAGE,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,4,COVERAGE,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,5,COVERAGE,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,6,COVERAGE,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,7,COVERAGE,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,8,COVERAGE,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,1,INTERNET,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,2,INTERNET,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,3,INTERNET,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,4,INTERNET,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,5,INTERNET,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,6,INTERNET,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,7,INTERNET,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,8,INTERNET,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,9,INTERNET,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,10,INTERNET,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,11,INTERNET,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,12,INTERNET,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,1,INTERNET,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,2,INTERNET,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,3,INTERNET,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,4,INTERNET,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,5,INTERNET,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,6,INTERNET,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,7,INTERNET,Congo,COG,Francophon,0,0,0,0,0,0,0
2011,8,INTERNET,Congo,COG,Francophon,0,0,0,0,0,0,0
2010,1,CAMPUS,Czech Republic,CZE,E.Eu.,0,0,1,1,0,0,0
2010,2,CAMPUS,Czech Republic,CZE,E.Eu.,25,0,0,2,0,0,0
2010,3,CAMPUS,Czech Republic,CZE,E.Eu.,35,2,1,1,1,0,0
2010,4,CAMPUS,Czech Republic,CZE,E.Eu.,39,0,1,1,0,0,0
2010,5,CAMPUS,Czech Republic,CZE,E.Eu.,23,0,0,1,0,0,0
2010,6,CAMPUS,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2010,7,CAMPUS,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2010,8,CAMPUS,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2010,9,CAMPUS,Czech Republic,CZE,E.Eu.,0,0,1,0,0,0,0
2010,10,CAMPUS,Czech Republic,CZE,E.Eu.,2,0,0,0,0,0,0
2010,11,CAMPUS,Czech Republic,CZE,E.Eu.,18,0,3,0,0,0,0
2010,12,CAMPUS,Czech Republic,CZE,E.Eu.,16,0,0,0,0,0,0
2011,1,CAMPUS,Czech Republic,CZE,E.Eu.,0,0,1,0,0,0,0
2011,2,CAMPUS,Czech Republic,CZE,E.Eu.,1,0,0,0,0,0,0
2011,3,CAMPUS,Czech Republic,CZE,E.Eu.,31,0,2,2,0,0,0
2011,4,CAMPUS,Czech Republic,CZE,E.Eu.,24,0,0,2,0,0,0
2011,5,CAMPUS,Czech Republic,CZE,E.Eu.,5,0,1,2,0,0,0
2011,6,CAMPUS,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2011,7,CAMPUS,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2011,2,COMMUNITY,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2011,3,COMMUNITY,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2011,4,COMMUNITY,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2011,5,COMMUNITY,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2011,7,COMMUNITY,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2011,9,COMMUNITY,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2011,10,COMMUNITY,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2011,11,COMMUNITY,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2011,12,COMMUNITY,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2010,1,COVERAGE,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2010,2,COVERAGE,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2010,3,COVERAGE,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2010,4,COVERAGE,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2010,5,COVERAGE,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2010,6,COVERAGE,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2010,7,COVERAGE,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2010,8,COVERAGE,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2011,2,COVERAGE,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2011,3,COVERAGE,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2011,4,COVERAGE,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2011,5,COVERAGE,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2011,7,COVERAGE,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2011,9,COVERAGE,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2011,10,COVERAGE,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2011,11,COVERAGE,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2011,12,COVERAGE,Czech Republic,CZE,E.Eu.,0,0,0,0,0,0,0
2010,12,COVERAGE,Algeria,DZA,NAMESTAN,72145,46,0,20,10,0,2
2010,1,CAMPUS,Ecuador,ECU,SouthAmer,32,6,1,2,0,2,0
2010,2,CAMPUS,Ecuador,ECU,SouthAmer,61,25,2,0,0,0,0
2010,3,CAMPUS,Ecuador,ECU,SouthAmer,217,121,13,0,0,0,0
2010,4,CAMPUS,Ecuador,ECU,SouthAmer,157,75,3,0,0,0,0
2010,5,CAMPUS,Ecuador,ECU,SouthAmer,284,128,10,0,0,0,0
2010,6,CAMPUS,Ecuador,ECU,SouthAmer,264,103,0,0,0,0,0
2010,7,CAMPUS,Ecuador,ECU,SouthAmer,382,101,13,0,0,0,0
2010,8,CAMPUS,Ecuador,ECU,SouthAmer,149,89,7,0,0,0,0
2010,9,CAMPUS,Ecuador,ECU,SouthAmer,56,40,8,0,0,0,0
2010,10,CAMPUS,Ecuador,ECU,SouthAmer,566,175,24,2,2,0,0
2010,11,CAMPUS,Ecuador,ECU,SouthAmer,374,42,13,4,0,0,0
2010,12,CAMPUS,Ecuador,ECU,SouthAmer,140,56,11,0,0,0,0
2010,1,COMMUNITY,Ecuador,ECU,SouthAmer,231,131,13,6,0,0,0
2010,2,COMMUNITY,Ecuador,ECU,SouthAmer,204,172,3,0,0,0,0
2010,3,COMMUNITY,Ecuador,ECU,SouthAmer,1409,62,20,0,0,0,0
2010,4,COMMUNITY,Ecuador,ECU,SouthAmer,88,68,15,0,0,0,0
2010,5,COMMUNITY,Ecuador,ECU,SouthAmer,67,42,0,0,0,0,0
2010,6,COMMUNITY,Ecuador,ECU,SouthAmer,0,0,0,0,0,0,0
2010,7,COMMUNITY,Ecuador,ECU,SouthAmer,53,42,25,15,0,0,0
2010,8,COMMUNITY,Ecuador,ECU,SouthAmer,45,11,0,0,0,0,0
2010,9,COMMUNITY,Ecuador,ECU,SouthAmer,998,66,3,0,0,0,0
2010,10,COMMUNITY,Ecuador,ECU,SouthAmer,20,17,14,0,0,0,0
2010,11,COMMUNITY,Ecuador,ECU,SouthAmer,345,24,15,0,0,0,0
2010,12,COMMUNITY,Ecuador,ECU,SouthAmer,172,36,0,0,0,0,0
2010,10,COVERAGE,Ecuador,ECU,SouthAmer,569,321,0,0,0,0,0
2010,11,COVERAGE,Ecuador,ECU,SouthAmer,37,21,0,0,0,0,0
2010,12,COVERAGE,Ecuador,ECU,SouthAmer,15,12,9,0,0,0,0
2010,1,CAMPUS,Egypt,EGY,NAMESTAN,967,390,429,8,1,0,7
2010,2,CAMPUS,Egypt,EGY,NAMESTAN,820,412,454,13,0,0,33
2010,3,CAMPUS,Egypt,EGY,NAMESTAN,2369,255,445,7,3,0,17
2010,4,CAMPUS,Egypt,EGY,NAMESTAN,158,86,141,22,0,0,0
2010,5,CAMPUS,Egypt,EGY,NAMESTAN,13799,2050,2778,0,0,0,0
2010,6,CAMPUS,Egypt,EGY,NAMESTAN,0,0,0,0,0,0,0
2010,7,CAMPUS,Egypt,EGY,NAMESTAN,0,0,0,0,0,0,9
2010,8,CAMPUS,Egypt,EGY,NAMESTAN,2,1,0,0,0,0,9
2010,9,CAMPUS,Egypt,EGY,NAMESTAN,29,11,18,2,0,0,3
2010,10,CAMPUS,Egypt,EGY,NAMESTAN,227,188,154,3,0,0,0
2010,11,CAMPUS,Egypt,EGY,NAMESTAN,5632,2754,324,13,3,0,80
2010,12,CAMPUS,Egypt,EGY,NAMESTAN,8,6,26,0,0,0,0
2011,1,CAMPUS,Egypt,EGY,NAMESTAN,0,0,0,0,0,0,0
2011,2,CAMPUS,Egypt,EGY,NAMESTAN,50,0,0,0,0,0,0
2011,3,CAMPUS,Egypt,EGY,NAMESTAN,953,191,26,326,76,0,0
2011,4,CAMPUS,Egypt,EGY,NAMESTAN,1900,382,45,330,76,0,0
2011,5,CAMPUS,Egypt,EGY,NAMESTAN,951,200,21,355,76,0,0
2011,6,CAMPUS,Egypt,EGY,NAMESTAN,924,4,13,355,76,0,0
2011,7,CAMPUS,Egypt,EGY,NAMESTAN,30,10,8,220,76,0,0
2011,8,CAMPUS,Egypt,EGY,NAMESTAN,410,183,30,220,76,0,11
2011,9,CAMPUS,Egypt,EGY,NAMESTAN,3396,165,98,240,67,0,0
2011,10,CAMPUS,Egypt,EGY,NAMESTAN,3902,289,58,200,30,0,0
2011,11,CAMPUS,Egypt,EGY,NAMESTAN,306,287,190,178,59,0,0
2011,12,CAMPUS,Egypt,EGY,NAMESTAN,2355,222,135,246,66,0,0
2010,1,COMMUNITY,Egypt,EGY,NAMESTAN,1509,1091,28,6,0,0,4
2010,2,COMMUNITY,Egypt,EGY,NAMESTAN,1026,534,12,2,0,0,0
2010,3,COMMUNITY,Egypt,EGY,NAMESTAN,1186,568,25,1,1,0,2
2010,4,COMMUNITY,Egypt,EGY,NAMESTAN,43,6,3,0,0,0,0
2010,5,COMMUNITY,Egypt,EGY,NAMESTAN,455,205,20,4,3,0,5
2010,6,COMMUNITY,Egypt,EGY,NAMESTAN,439,142,6,2,2,0,5
2010,7,COMMUNITY,Egypt,EGY,NAMESTAN,509,142,12,6,2,0,7
2010,8,COMMUNITY,Egypt,EGY,NAMESTAN,86,48,13,6,1,0,27
2010,9,COMMUNITY,Egypt,EGY,NAMESTAN,101,59,7,1,0,0,0
2010,10,COMMUNITY,Egypt,EGY,NAMESTAN,211,111,5,4,0,0,0
2010,11,COMMUNITY,Egypt,EGY,NAMESTAN,216,87,16,5,0,0,0
2010,12,COMMUNITY,Egypt,EGY,NAMESTAN,78,40,17,4,1,0,15
2011,1,COMMUNITY,Egypt,EGY,NAMESTAN,44,43,0,0,0,0,0
2011,2,COMMUNITY,Egypt,EGY,NAMESTAN,65,34,0,0,0,0,0
2011,3,COMMUNITY,Egypt,EGY,NAMESTAN,46,32,37,20,10,0,0
2011,4,COMMUNITY,Egypt,EGY,NAMESTAN,50,37,42,21,10,0,0
2011,5,COMMUNITY,Egypt,EGY,NAMESTAN,45,33,33,21,10,0,0
2011,6,COMMUNITY,Egypt,EGY,NAMESTAN,119,88,54,23,12,0,0
2011,7,COMMUNITY,Egypt,EGY,NAMESTAN,35,15,7,14,8,0,0
2011,8,COMMUNITY,Egypt,EGY,NAMESTAN,97,32,17,0,0,0,0
2011,9,COMMUNITY,Egypt,EGY,NAMESTAN,83,59,43,3,0,0,0
2011,10,COMMUNITY,Egypt,EGY,NAMESTAN,127,74,80,2,5,0,0
